time_open,open,high,low,close,volume,time_close,date_d
2024-12-19T13:00:00.000Z,0.030626659409443823,0.030497564179191083,0.029280102744839998,0.029531992226443815,10131964.678860106,2024-12-19 13:59:59.999000+00:00,2024-12-19
2024-12-19T14:00:00.000Z,0.029535909550073403,0.03041204245297453,0.029505756820039676,0.03007257171726015,9702182.383108497,2024-12-19 14:59:59.999000+00:00,2024-12-19
2024-12-19T15:00:00.000Z,0.030055237839450893,0.031009041731369195,0.02934913127885099,0.030719319485983766,16729755.123812495,2024-12-19 15:59:59.999000+00:00,2024-12-19
2024-12-19T16:00:00.000Z,0.030720520338322104,0.03142840715696898,0.030515462046216253,0.031114105988621448,10822682.939154135,2024-12-19 16:59:59.999000+00:00,2024-12-19
2024-12-19T17:00:00.000Z,0.03110388342876127,0.030878959860105748,0.029653983247977328,0.030073164749474836,13890676.762988215,2024-12-19 17:59:59.999000+00:00,2024-12-19
2024-12-19T18:00:00.000Z,0.030171630588889675,0.030355674161207408,0.028364172844524926,0.02857765554633983,22339890.03994962,2024-12-19 18:59:59.999000+00:00,2024-12-19
2024-12-19T19:00:00.000Z,0.02857765554633983,0.02861254747954841,0.027494986593877568,0.027834960475262727,12480945.83109588,2024-12-19 19:59:59.999000+00:00,2024-12-19
2024-12-19T20:00:00.000Z,0.027845900992501053,0.02831632177901729,0.026831762753371978,0.028169668641848285,17734028.811635964,2024-12-19 20:59:59.999000+00:00,2024-12-19
2024-12-19T21:00:00.000Z,0.028150947678001786,0.029020480300805424,0.02806697803873791,0.028940321791042178,9966511.070511786,2024-12-19 21:59:59.999000+00:00,2024-12-19
2024-12-19T22:00:00.000Z,0.028910446990526244,0.029367682143610196,0.02858719939371485,0.029246825032042397,6890213.131542463,2024-12-19 22:59:59.999000+00:00,2024-12-19
2024-12-19T23:00:00.000Z,0.02924400363539753,0.029327385136759344,0.02872325112714659,0.028781579171237397,5299253.955317301,2024-12-19 23:59:59.999000+00:00,2024-12-19
2024-12-20T00:00:00.000Z,0.0878339259318048,0.029606011318714452,0.028346030543777573,0.029155373480436293,8589725.97152838,2024-12-20 00:59:59.999000+00:00,2024-12-19
2024-12-20T01:00:00.000Z,0.029155373480436293,0.029066831331684896,0.02807077393960883,0.028096566256732253,6971425.944320167,2024-12-20 01:59:59.999000+00:00,2024-12-20
2024-12-20T02:00:00.000Z,0.028097093664489287,0.03018071364781702,0.028326429948993807,0.02954161779591339,7488746.9538785545,2024-12-20 02:59:59.999000+00:00,2024-12-20
2024-12-20T03:00:00.000Z,0.02954161779591339,0.029356710872084572,0.02859982046942239,0.02879186136160923,6146440.777982577,2024-12-20 03:59:59.999000+00:00,2024-12-20
2024-12-20T04:00:00.000Z,0.028762591272727647,0.028830702637068786,0.028234056742920923,0.028265281694116913,5882626.595873257,2024-12-20 04:59:59.999000+00:00,2024-12-20
2024-12-20T05:00:00.000Z,0.02827339268881856,0.028320579218204446,0.027604723361485034,0.02769219323104861,5735607.041953593,2024-12-20 05:59:59.999000+00:00,2024-12-20
2024-12-20T06:00:00.000Z,0.027719579244969282,0.02868331902041237,0.027660119544209917,0.027828872684372043,7290982.907809103,2024-12-20 06:59:59.999000+00:00,2024-12-20
2024-12-20T07:00:00.000Z,0.027862141709414746,0.02811632398029837,0.027233043043121623,0.027274869452090445,7502796.304536146,2024-12-20 07:59:59.999000+00:00,2024-12-20
2024-12-20T08:00:00.000Z,0.02726877036121284,0.027161113812319452,0.025435282490334443,0.025591816626468138,14389185.034934344,2024-12-20 08:59:59.999000+00:00,2024-12-20
2024-12-20T09:00:00.000Z,0.02563983956071436,0.02572428072398797,0.024567964005617768,0.02466262168403624,16115101.421694292,2024-12-20 09:59:59.999000+00:00,2024-12-20
2024-12-20T10:00:00.000Z,0.02466262168403624,0.02469187946712665,0.023892581848878165,0.02412619354553882,13767207.851725888,2024-12-20 10:59:59.999000+00:00,2024-12-20
2024-12-20T11:00:00.000Z,0.02412619354553882,0.02420264708734837,0.022992770681024125,0.023175892950620308,7527932.35606295,2024-12-20 11:59:59.999000+00:00,2024-12-20
2024-12-20T12:00:00.000Z,0.023093978641120377,0.024796140011726694,0.023269628938191952,0.02465242391602735,9269717.290203143,2024-12-20 12:59:59.999000+00:00,2024-12-20
2024-12-20T13:00:00.000Z,0.02458902712092407,0.02616648339223551,0.024751162598436273,0.02591043466597028,7402352.225045124,2024-12-20 13:59:59.999000+00:00,2024-12-20
2024-12-20T14:00:00.000Z,0.025907314402419557,0.026043585221656236,0.025314324123123434,0.02548247208986668,5994531.94031617,2024-12-20 14:59:59.999000+00:00,2024-12-20
2024-12-20T15:00:00.000Z,0.025473886915345228,0.027049591680829523,0.025789600720228723,0.026828547675897135,10829245.025606558,2024-12-20 15:59:59.999000+00:00,2024-12-20
2024-12-20T16:00:00.000Z,0.026833622292275202,0.026949188350592523,0.02595892073951665,0.02613935627641846,7624294.010866935,2024-12-20 16:59:59.999000+00:00,2024-12-20
2024-12-20T17:00:00.000Z,0.026153546327236488,0.027451147351991344,0.026343668367370076,0.027394826350472627,7278296.886666623,2024-12-20 17:59:59.999000+00:00,2024-12-20
2024-12-20T18:00:00.000Z,0.027384417742967047,0.027318942281081886,0.026623683144032916,0.027121245434736607,5649472.143094606,2024-12-20 18:59:59.999000+00:00,2024-12-20
2024-12-20T19:00:00.000Z,0.027155247388470184,0.027960299072462558,0.027196065817178944,0.027617610506551135,4660606.18065187,2024-12-20 19:59:59.999000+00:00,2024-12-20
2024-12-20T20:00:00.000Z,0.027596879209613717,0.02771550931162369,0.02718202236691699,0.027618327332071743,4438322.426624477,2024-12-20 20:59:59.999000+00:00,2024-12-20
2024-12-20T21:00:00.000Z,0.027629537189880343,0.027774942838658324,0.026859024803711093,0.027564907755298868,4956049.22137151,2024-12-20 21:59:59.999000+00:00,2024-12-20
2024-12-20T22:00:00.000Z,0.02756180361944333,0.02774771965023043,0.027259334150329332,0.027523844092048135,3818996.951506481,2024-12-20 22:59:59.999000+00:00,2024-12-20
2024-12-20T23:00:00.000Z,0.027492652697426106,0.028405186431902086,0.027695500066147644,0.027877426615976177,5062640.43871489,2024-12-20 23:59:59.999000+00:00,2024-12-20
2024-12-21T00:00:00.000Z,0.027867746358205846,0.02837154823286151,0.027463815826647066,0.028298991824506084,4102194.1345336316,2024-12-21 00:59:59.999000+00:00,2024-12-20
2024-12-21T01:00:00.000Z,0.028268883634103268,0.03183914709299177,0.028488340721433608,0.03049003751370635,14287300.906361276,2024-12-21 01:59:59.999000+00:00,2024-12-21
2024-12-21T02:00:00.000Z,0.03049003751370635,0.03077400256085775,0.029924474288781335,0.02994032676508996,8047973.4222670365,2024-12-21 02:59:59.999000+00:00,2024-12-21
2024-12-21T03:00:00.000Z,0.029935997332322984,0.029825875694665126,0.029358328631848975,0.029457033820785565,4077739.412298786,2024-12-21 03:59:59.999000+00:00,2024-12-21
2024-12-21T04:00:00.000Z,0.029475403417762253,0.03011991926292162,0.02946869177757238,0.030098477506090824,3509234.6983617977,2024-12-21 04:59:59.999000+00:00,2024-12-21
2024-12-21T05:00:00.000Z,0.030077407557647404,0.03176790305000242,0.0303973737583585,0.03082157530751181,9404960.533643566,2024-12-21 05:59:59.999000+00:00,2024-12-21
2024-12-21T06:00:00.000Z,0.03082157530751181,0.03216189615059638,0.031018941451607936,0.031782901156015925,7821331.291260144,2024-12-21 06:59:59.999000+00:00,2024-12-21
2024-12-21T07:00:00.000Z,0.031784825038937724,0.03206975409915746,0.03091273248612323,0.03101537994360722,5859267.491688239,2024-12-21 07:59:59.999000+00:00,2024-12-21
2024-12-21T08:00:00.000Z,0.031013803286394095,0.03103010800391939,0.030406122606200212,0.030621586738390254,3938037.0953271347,2024-12-21 08:59:59.999000+00:00,2024-12-21
2024-12-21T09:00:00.000Z,0.030636986537369737,0.030663913422869542,0.030174941983232936,0.030328314725774488,3290834.781024132,2024-12-21 09:59:59.999000+00:00,2024-12-21
2024-12-21T10:00:00.000Z,0.03039872913580459,0.03034196188838122,0.029667120849419786,0.03002079067157918,4516656.939010323,2024-12-21 10:59:59.999000+00:00,2024-12-21
2024-12-21T11:00:00.000Z,0.0300368171619256,0.030801206487126635,0.029671654522409288,0.030317172271831477,7242174.926882029,2024-12-21 11:59:59.999000+00:00,2024-12-21
2024-12-21T12:00:00.000Z,0.030284366945777793,0.030650755525715168,0.02952200227937972,0.02994184634259382,6324736.971287179,2024-12-21 12:59:59.999000+00:00,2024-12-21
2024-12-21T13:00:00.000Z,0.02996555299365849,0.030410057179206217,0.02934930914520671,0.029522750616189482,8131899.046062901,2024-12-21 13:59:59.999000+00:00,2024-12-21
2024-12-21T14:00:00.000Z,0.029522750616189482,0.029947079630292223,0.02884540957883151,0.029108977754139436,5209559.603219934,2024-12-21 14:59:59.999000+00:00,2024-12-21
2024-12-21T15:00:00.000Z,0.029086648047610426,0.030374114197788564,0.029270107938859587,0.030341867043204854,6220271.716428708,2024-12-21 15:59:59.999000+00:00,2024-12-21
2024-12-21T16:00:00.000Z,0.030323322393732977,0.031385214879493736,0.029934817899001646,0.030188441254279743,10337210.713285321,2024-12-21 16:59:59.999000+00:00,2024-12-21
2024-12-21T17:00:00.000Z,0.030181533797994937,0.031026688707366863,0.029901398201529355,0.03083249848719386,6624365.550590525,2024-12-21 17:59:59.999000+00:00,2024-12-21
2024-12-21T18:00:00.000Z,0.03084627909798247,0.030671431109416156,0.02951444642491898,0.02968286913554847,4191123.9532654723,2024-12-21 18:59:59.999000+00:00,2024-12-21
2024-12-21T19:00:00.000Z,0.029727242433579413,0.029573455459363032,0.028934812465891635,0.02912019046959961,6902792.823772151,2024-12-21 19:59:59.999000+00:00,2024-12-21
2024-12-21T20:00:00.000Z,0.02917967899251622,0.029516809802211812,0.029103495942568634,0.029218444467621358,3684830.929964228,2024-12-21 20:59:59.999000+00:00,2024-12-21
2024-12-21T21:00:00.000Z,0.029175811090706754,0.02923437881933489,0.02879494635638475,0.02904363856918209,2829582.5161514184,2024-12-21 21:59:59.999000+00:00,2024-12-21
2024-12-21T22:00:00.000Z,0.02911716460621021,0.028929666581153795,0.028553130589994723,0.028663112704594863,3482152.2425301606,2024-12-21 22:59:59.999000+00:00,2024-12-21
2024-12-21T23:00:00.000Z,0.02869848895302235,0.028590163828619904,0.028196806505504057,0.028451022253511805,3278536.811248482,2024-12-21 23:59:59.999000+00:00,2024-12-21
2024-12-22T00:00:00.000Z,0.02848965702161556,0.02839880052326535,0.02785318056798966,0.02791019969836675,2957637.028966082,2024-12-22 00:59:59.999000+00:00,2024-12-21
2024-12-22T01:00:00.000Z,0.02790561183946915,0.02793491854592712,0.02706234569366441,0.027169038860777303,4066013.2529376335,2024-12-22 01:59:59.999000+00:00,2024-12-22
2024-12-22T02:00:00.000Z,0.027169038860777303,0.02731569612364977,0.026706011118150817,0.02676733112996529,3681383.6448352775,2024-12-22 02:59:59.999000+00:00,2024-12-22
2024-12-22T03:00:00.000Z,0.02676600074140504,0.026991981337367788,0.026454617944166346,0.026733502606044006,4433078.21017188,2024-12-22 03:59:59.999000+00:00,2024-12-22
2024-12-22T04:00:00.000Z,0.026757143727882994,0.02675611913141976,0.02631091400227517,0.02632648663687396,2648565.5096772704,2024-12-22 04:59:59.999000+00:00,2024-12-22
2024-12-22T05:00:00.000Z,0.026351018047091983,0.026340643037863102,0.02562400761114588,0.026224439633991046,2597910.7520204093,2024-12-22 05:59:59.999000+00:00,2024-12-22
2024-12-22T06:00:00.000Z,0.026248783689722742,0.026941963345149172,0.026443493323045093,0.026791377940610765,2485548.49384237,2024-12-22 06:59:59.999000+00:00,2024-12-22
2024-12-22T07:00:00.000Z,0.026759765279835673,0.026801251943400103,0.026465522206517135,0.026559755570579692,1635806.0591756913,2024-12-22 07:59:59.999000+00:00,2024-12-22
2024-12-22T08:00:00.000Z,0.026582768768212948,0.0267727534795162,0.026392506652088595,0.026421224030080445,2269124.657507513,2024-12-22 08:59:59.999000+00:00,2024-12-22
2024-12-22T09:00:00.000Z,0.026462331829720853,0.027181058148274973,0.026354697683538805,0.02693751571969668,1980176.6658217434,2024-12-22 09:59:59.999000+00:00,2024-12-22
2024-12-22T10:00:00.000Z,0.026969805658785578,0.027326405409336507,0.02693050352029904,0.026969469203723336,1949302.815749758,2024-12-22 10:59:59.999000+00:00,2024-12-22
2024-12-22T11:00:00.000Z,0.026942391304091633,0.027011721691740917,0.026682566483902374,0.02692230822652896,1983793.4524090958,2024-12-22 11:59:59.999000+00:00,2024-12-22
2024-12-22T12:00:00.000Z,0.0269181823512077,0.02707866916168923,0.02665811064959456,0.02680837692160393,2281990.2735003475,2024-12-22 12:59:59.999000+00:00,2024-12-22
2024-12-22T13:00:00.000Z,0.026839931497478115,0.026841301717385174,0.026359947319221345,0.026442201234531882,2430643.254682954,2024-12-22 13:59:59.999000+00:00,2024-12-22
2024-12-22T14:00:00.000Z,0.026493818054194096,0.026354774822316074,0.025512256556252277,0.025574054722358134,3396454.971289957,2024-12-22 14:59:59.999000+00:00,2024-12-22
2024-12-22T15:00:00.000Z,0.025567971482069088,0.025750537271017827,0.025507994682523082,0.02568270722014983,2031080.6774680119,2024-12-22 15:59:59.999000+00:00,2024-12-22
2024-12-22T16:00:00.000Z,0.025693087235394447,0.0266099848131456,0.02578983795611496,0.02638373768548248,3789042.6303221593,2024-12-22 16:59:59.999000+00:00,2024-12-22
2024-12-22T17:00:00.000Z,0.02636552004691206,0.026560533724320184,0.025979339801124775,0.02613034934784954,2118993.446085501,2024-12-22 17:59:59.999000+00:00,2024-12-22
2024-12-22T18:00:00.000Z,0.0261187592730418,0.02661435781389649,0.02611805044053897,0.026382153677432685,2311703.3654567664,2024-12-22 18:59:59.999000+00:00,2024-12-22
2024-12-22T19:00:00.000Z,0.02637840645057372,0.02648407173844012,0.02575120641589201,0.02595881942879174,2771127.0298164827,2024-12-22 19:59:59.999000+00:00,2024-12-22
2024-12-22T20:00:00.000Z,0.02597036132541151,0.02603425041101728,0.025503298617019773,0.025968911424161925,1987871.2679837267,2024-12-22 20:59:59.999000+00:00,2024-12-22
2024-12-22T21:00:00.000Z,0.026032178096221673,0.02615023279620426,0.02580826204225241,0.02589019867848754,2040032.4436677282,2024-12-22 21:59:59.999000+00:00,2024-12-22
2024-12-22T22:00:00.000Z,0.02589020804659728,0.025993015706282114,0.025606851387598488,0.02594539360498342,1686530.915976596,2024-12-22 22:59:59.999000+00:00,2024-12-22
2024-12-22T23:00:00.000Z,0.025956227101498204,0.026354059846506708,0.02593516247459684,0.026006444496044646,2032439.618729255,2024-12-22 23:59:59.999000+00:00,2024-12-22
2024-12-23T00:00:00.000Z,0.025997478444211932,0.0260517423536521,0.025492995801400575,0.025814008656356975,3588760.09017784,2024-12-23 00:59:59.999000+00:00,2024-12-22
2024-12-23T01:00:00.000Z,0.025829181920986533,0.025990097389057425,0.025252337459405767,0.025739371667327312,3225548.577695075,2024-12-23 01:59:59.999000+00:00,2024-12-23
2024-12-23T02:00:00.000Z,0.025710482257502772,0.02623642962219337,0.025400773749421214,0.026208881143661777,3588687.315827993,2024-12-23 02:59:59.999000+00:00,2024-12-23
2024-12-23T03:00:00.000Z,0.026195135280922235,0.02753847498378471,0.026367016214424718,0.027008660830125562,5039859.605167684,2024-12-23 03:59:59.999000+00:00,2024-12-23
2024-12-23T04:00:00.000Z,0.02691657382970228,0.02703065590940194,0.02664466524849042,0.026902098456693654,2656557.1069413475,2024-12-23 04:59:59.999000+00:00,2024-12-23
2024-12-23T05:00:00.000Z,0.026896336781262593,0.027060247581145332,0.02671036077160945,0.026891079163992308,3132710.095285725,2024-12-23 05:59:59.999000+00:00,2024-12-23
2024-12-23T06:00:00.000Z,0.0269482774963739,0.026652541677302195,0.025887471865667637,0.02590333734545964,1972387.283076501,2024-12-23 06:59:59.999000+00:00,2024-12-23
2024-12-23T07:00:00.000Z,0.025891183500705156,0.02610675049271011,0.025752085488380046,0.025978756963845946,2070457.286955578,2024-12-23 07:59:59.999000+00:00,2024-12-23
2024-12-23T08:00:00.000Z,0.025992973652551,0.026954075163613655,0.026238642484474745,0.026870906759262774,3228536.6533730323,2024-12-23 08:59:59.999000+00:00,2024-12-23
2024-12-23T09:00:00.000Z,0.02682573559044862,0.027605413313958202,0.027046024075053576,0.027344465471643112,4942416.798708143,2024-12-23 09:59:59.999000+00:00,2024-12-23
2024-12-23T10:00:00.000Z,0.02731977087870886,0.027444303797920587,0.027052206272233138,0.0272639220430481,2508436.57917765,2024-12-23 10:59:59.999000+00:00,2024-12-23
2024-12-23T11:00:00.000Z,0.027297398866901145,0.02802202430299188,0.02721938593200478,0.027828756337584366,6691025.482571504,2024-12-23 11:59:59.999000+00:00,2024-12-23
2024-12-23T12:00:00.000Z,0.027822118566922117,0.028144558266298404,0.027363567944969802,0.027464844212982606,3980921.503319225,2024-12-23 12:59:59.999000+00:00,2024-12-23
2024-12-23T13:00:00.000Z,0.027511987179170267,0.02728145506715653,0.02641297817497519,0.026533810289347846,3101715.2364862533,2024-12-23 13:59:59.999000+00:00,2024-12-23
2024-12-23T14:00:00.000Z,0.026491119577066496,0.026778349967525768,0.026247328947606927,0.02641106522465122,3086805.9028395605,2024-12-23 14:59:59.999000+00:00,2024-12-23
2024-12-23T15:00:00.000Z,0.026462460125263265,0.026605917064051503,0.026057263139932587,0.02631024306569241,3948973.420498269,2024-12-23 15:59:59.999000+00:00,2024-12-23
2024-12-23T16:00:00.000Z,0.02635392030546105,0.0282802961173657,0.026409060634414887,0.028149345924634583,5993178.17886006,2024-12-23 16:59:59.999000+00:00,2024-12-23
2024-12-23T17:00:00.000Z,0.028146191731020988,0.027961479533358757,0.027340145696293023,0.02739243811782986,4438131.381321747,2024-12-23 17:59:59.999000+00:00,2024-12-23
2024-12-23T18:00:00.000Z,0.027411462871235387,0.027446885576353372,0.027122536912000277,0.02716842436258727,3377586.7934710165,2024-12-23 18:59:59.999000+00:00,2024-12-23
2024-12-23T19:00:00.000Z,0.027173049801227193,0.028235650944476748,0.027568672893078024,0.02816006356746125,3428176.572706173,2024-12-23 19:59:59.999000+00:00,2024-12-23
2024-12-23T20:00:00.000Z,0.028134246573852308,0.03041637153472228,0.028353593218592626,0.030368215776938892,8251090.937132279,2024-12-23 20:59:59.999000+00:00,2024-12-23
2024-12-23T21:00:00.000Z,0.030371072825384933,0.030683316351161366,0.03006750982340963,0.030138327732491345,7172060.678013313,2024-12-23 21:59:59.999000+00:00,2024-12-23
2024-12-23T22:00:00.000Z,0.030102406843074036,0.03009651952671425,0.02970620701195461,0.029860099460045277,4196443.145413701,2024-12-23 22:59:59.999000+00:00,2024-12-23
2024-12-23T23:00:00.000Z,0.029891053934362727,0.030372074110674968,0.029998788736126374,0.03024457580774603,4408825.153675045,2024-12-23 23:59:59.999000+00:00,2024-12-23
2024-12-24T00:00:00.000Z,0.030219276891396623,0.029883797630722332,0.0288229200638015,0.028924511610661202,6378717.055465256,2024-12-24 00:59:59.999000+00:00,2024-12-23
2024-12-24T01:00:00.000Z,0.028924511610661202,0.029252281862405645,0.028461372660676783,0.02851059721464002,4249909.884629603,2024-12-24 01:59:59.999000+00:00,2024-12-24
